Category,Year,Statement,TaxonomyA_Categories,TaxonomyA_Explanations,TaxonomyB_Categories,TaxonomyB_Explanations,SourceCSV,Cluster
Kilroy_Reality,2015,G4-EN29 Monetary value of significant fines and total 56 72-75 number of non-monetary sanctions for non-compliance with environmental laws and regulations.,,,4.0,"This statement refers to past commitments, specifically acknowledging shortfalls or missed targets in terms of compliance with environmental laws and regulations.",Kilroy_Reality_2015_nan_2015_classification.csv,1
Kilroy_Reality,2015,"G4-CRE8 Type and number of sustainability 21-23, 40 72-75 certification, rating and labeling schemes for new construction, management, occupation and redevelopment",5,"This statement refers to a detailed plan or roadmap for achieving sustainability certifications, ratings, and labels for new construction, management, occupation, and redevelopment.",,,Kilroy_Reality_2015_nan_2015_classification.csv,1
Kilroy_Reality,2015,Kilroy Realty has demonstrated a range of initiatives to enable the inclusion of internal and external stakeholders in the company’s sustainability management programme.,2,"This statement refers to a high-level commitment to sustainability management, which includes carbon emissions management.",,,Kilroy_Reality_2015_nan_2015_classification.csv,1
Kilroy_Reality,2015,"The company demonstrates a continued drive for improved performance, and has for the first time this year set a new, science-based energy target to be accomplished by 2020.","3, 6","This statement refers to a specific numeric target for energy use, which is a proxy for carbon emissions. | The target is described as 'science-based', indicating it aligns with an external framework.",2.0,"The statement refers to a past commitment to improve performance, but the status of this commitment is not specified.",Kilroy_Reality_2015_nan_2015_classification.csv,1
Kilroy_Reality,2015,"Kilroy Realty remains a leader in their industry sector, as demonstrated by continued top recognition from sustainability award programs.",,,3.0,"This statement acknowledges progress towards past commitments, as evidenced by recognition from sustainability award programs.",Kilroy_Reality_2015_nan_2015_classification.csv,1
Kilroy_Reality,2015,"Additionally, they have adopted innovative programs to augment their environmental performance such as piloting electronic buildings management software enhancements.",2,"This statement refers to a high-level commitment to improve environmental performance, which includes carbon emissions management.",,,Kilroy_Reality_2015_nan_2015_classification.csv,1
Savills_UK,2023,"Savills embraces our responsibility to be ambitious with our decarbonisation efforts. We are proud to share that our Savills PLC near term decarbonisation targets have been approved by the Science Based Targets Initiative (SBTi) which we detail in this report. Separately, we continue to work towards net zero carbon for all three emission scopes by 2040. Before then, Savills UK will continue to work towards operational net zero carbon by 2030 in accordance with World Green Building Council guidance.","4, 3, 6","The company has a net-zero or carbon-neutral target. | The company has a specific numeric target. | The company's targets have been approved by the Science Based Targets Initiative (SBTi), an external framework.",,,Savills_UK_2023_Savills_UK_2023_classification.csv,0
Savills_UK,2023,Our sustainability ambitions can be summarised as: Climate: We work to minimise our impact and are committed to reducing our carbon emissions to net zero by 2040.,4,The company has a net-zero or carbon-neutral target.,,,Savills_UK_2023_Savills_UK_2023_classification.csv,0
Savills_UK,2023,Reduced our UK greenhouse gas emissions by 25% year on year and 53% compared with our baseline year of 2019,,,3.0,The company acknowledges progress towards its past commitments.,Savills_UK_2023_Savills_UK_2023_classification.csv,5
Savills_UK,2023,"Savills UK is working to achieve net zero carbon by 2040 for all three emission scopes as part of our Group commitment. Prior to this, we are working towards operational net zero carbon by 2030 in accordance with the World Green Building Council’s Net Zero Carbon Buildings Commitment.",4,The company has a net-zero or carbon-neutral target.,,,Savills_UK_2023_Savills_UK_2023_classification.csv,0
Savills_UK,2023,Our Savills Plc near-term decarbonisation targets have been approved by the Science Based Targets Initiative (SBTi) and we are committed to reduce absolute scope 1 and 2 greenhouse gas (GHG) emissions by 72% by 2030 compared with a 2019 base year.,"3, 6","The company has a specific numeric target. | The company's targets have been approved by the Science Based Targets Initiative (SBTi), an external framework.",,,Savills_UK_2023_Savills_UK_2023_classification.csv,5
Savills_UK,2023,"In 2023, our UK scope 1 and 2 emissions totalled 630 tCO2e which is a 25% year on year reduction and a 53% reduction compared with 2019, demonstrating good progress on our decarbonisation journey.",,,3.0,The company acknowledges progress towards its past commitments.,Savills_UK_2023_Savills_UK_2023_classification.csv,5
Savills_UK,2023,Climate: We work to minimise our impact and are committed to reducing our carbon emissions to net zero by 2040.,4,The company has a specific commitment to reduce their carbon emissions to net zero by 2040.,,,Savills_UK_2023_Savills_UK_2023_classification.csv,0
Savills_UK,2023,"From decarbonisation pathways, to sustainable design consultancy, we strive for a sustainable transition.",5,"The company has a detailed plan or roadmap for a sustainable transition, including decarbonisation pathways and sustainable design consultancy.",,,Savills_UK_2023_Savills_UK_2023_classification.csv,1
Savills_UK,2023,"Our experts have advised on a range of projects to decarbonise our energy supply including 19.3GW of in development and operational renewable energy generation projects, 2.3GW of energy storage including 0.7 GW of hydrogen and 0.78GW of demand connections including EV charging.",5,"The company has a detailed plan or roadmap for decarbonising their energy supply, including specific projects and targets.",,,Savills_UK_2023_Savills_UK_2023_classification.csv,4
Savills_UK,2023,"We recognise the urgency of the climate crisis and engaging our clients with innovative carbon solutions is a key aspect of our net zero commitment. In 2023, we completed over 180 carbon audits in the food and farming sector, produced 51 single-asset net zero pathways and 7 multi-asset net zero pathways.",5,"The company has a detailed plan or roadmap for achieving their net zero commitment, including carbon audits and the development of net zero pathways.",3.0,"The company acknowledges progress towards their net zero commitment, including the completion of carbon audits and the development of net zero pathways.",Savills_UK_2023_Savills_UK_2023_classification.csv,0
